ELECAUDITSID,ID,AUDITYEAR,DBKEY,CFDASEQNUM,CFDA,FEDERALPROGRAMNAME,AMOUNT,MAJORPROGRAM,TYPEREQUIREMENT,QCOSTS2,FINDINGS,FINDINGREFNUMS,RD,DIRECT,CFDA_PREFIX,CFDA_EXT,EIN,CFDA2,TYPEREPORT_MP,TYPEREPORT_MP_OVERRIDE,ARRA,LOANS,FINDINGSCOUNT,LOANBALANCE,PASSTHROUGHAMOUNT,AWARDIDENTIFICATION,CLUSTERNAME,PASSTHROUGHAWARD,STATECLUSTERNAME,PROGRAMTOTAL,CLUSTERTOTAL,OTHERCLUSTERNAME,CFDAPROGRAMNAME
31278514,17933220199,2019,179332,9,84.048,CAREER AND TECHNICAL EDUCATION -- BASIC GRANTS TO STATES,12397,N,,,,,,N,84,048,391049563,84,,,,N,0,,0,,,N,,12397,0,,CAREER AND TECHNICAL EDUCATION -- BASIC GRANTS TO STATES
30698492,18572520191,2019,185725,1,14.157,SUPPORTIVE HOUSING FOR THE ELDERLY,6018996,Y,,,,,,Y,14,157,721263715,14,U,,,Y,0,5625700,0,,,N,,6018996,0,,SUPPORTIVE HOUSING FOR THE ELDERLY
30698493,18572520192,2019,185725,2,14.191,MULTIFAMILY HOUSING SERVICE COORDINATORS,74845,N,,,,,,Y,14,191,721263715,14,,,,N,0,,0,,,N,,74845,0,,MULTIFAMILY HOUSING SERVICE COORDINATORS
30688515,18633620191,2019,186336,1,14.155,MORTGAGE INSURANCE FOR THE PURCHASE OR REFINANCING OF EXISTING MULTIFAMILY HOUSING PROJECTS,1648638,Y,,,,,,Y,14,155,311248889,14,U,,,Y,0,1608769,0,,,N,,1648638,0,,MORTGAGE INSURANCE FOR THE PURCHASE OR REFINANCING OF EXISTING MULTIFAMILY HOUSING PROJECTS
30688517,18633620192,2019,186336,2,14.195,SECTION 8 HOUSING ASSISTANCE PAYMENTS PROGRAM,202527,N,,,,,,Y,14,195,311248889,14,,,,N,0,,0,,,N,,202527,0,,SECTION 8 HOUSING ASSISTANCE PAYMENTS PROGRAM
30688519,18633620193,2019,186336,3,14.191,MULTIFAMILY HOUSING SERVICE COORDINATORS,25605,N,,,,,,Y,14,191,311248889,14,,,,N,0,,0,,,N,,25605,0,,MULTIFAMILY HOUSING SERVICE COORDINATORS
30739286,19244820191,2019,192448,1,10.553,SCHOOL BREAKFAST PROGRAM,72012,Y,,,,,,N,10,553,346400939,10,U,,,N,0,,0,,CHILD NUTRITION CLUSTER,N,,72012,467846,,SCHOOL BREAKFAST PROGRAM
30739288,19244820192,2019,192448,2,10.555,NATIONAL SCHOOL LUNCH PROGRAM,395834,Y,,,,,,N,10,555,346400939,10,U,,,N,0,,0,,CHILD NUTRITION CLUSTER,N,,395834,467846,,NATIONAL SCHOOL LUNCH PROGRAM
30739290,19244820193,2019,192448,3,84.010,TITLE I GRANTS TO LOCAL EDUCATIONAL AGENCIES,281201,N,,,,,,N,84,010,346400939,84,,,,N,0,,0,,,N,,281201,0,,TITLE I GRANTS TO LOCAL EDUCATIONAL AGENCIES
30739292,19244820194,2019,192448,4,84.027,SPECIAL EDUCATION_GRANTS TO STATES,469598,Y,,,,,,N,84,027,346400939,84,U,,,N,0,,467523,,SPECIAL EDUCATION CLUSTER (IDEA),Y,,469598,490427,,SPECIAL EDUCATION_GRANTS TO STATES
30739295,19244820195,2019,192448,5,84.173,SPECIAL EDUCATION_PRESCHOOL GRANTS,20829,Y,,,,,,N,84,173,346400939,84,U,,,N,0,,17674,,SPECIAL EDUCATION CLUSTER (IDEA),Y,,20829,490427,,SPECIAL EDUCATION_PRESCHOOL GRANTS
30739299,19244820196,2019,192448,6,84.365,ENGLISH LANGUAGE ACQUISITION STATE GRANTS,2485,N,,,,,,N,84,365,346400939,84,,,,N,0,,2485,,,Y,,2485,0,,ENGLISH LANGUAGE ACQUISITION STATE GRANTS
30739306,19244820197,2019,192448,7,84.367,SUPPORTING EFFECTIVE INSTRUCTION STATE GRANTS,52053,N,,,,,,N,84,367,346400939,84,,,,N,0,,0,,,N,,52053,0,,IMPROVING TEACHER QUALITY STATE GRANTS
30739312,19244820198,2019,192448,8,84.424,STUDENT SUPPORT AND ACADEMIC ENRICHMENT PROGRAM,25241,N,,,,,,N,84,424,346400939,84,,,,N,0,,0,,,N,,25241,0,,STUDENT SUPPORT AND ACADEMIC ENRICHMENT PROGRAM
30873041,20074220191,2019,200742,1,15.U01,CENTRAL UTAH PROJECT COMPLETION ACT,7023384,Y,,,,,,Y,15,U01,870267073,15,U,,,N,0,,0,CUPCA,,N,,7023384,0,,
30873042,20074220192,2019,200742,2,15.517,FISH AND WILDLIFE COORDINATION ACT,100000,N,,,,,,Y,15,517,870267073,15,,,,N,0,,0,,,N,,100000,0,,FISH AND WILDLIFE COORDINATION ACT
30873043,20074220193,2019,200742,3,15.535,UPPER COLORADO RIVER BASIN FISH AND WILDLIFE MITIGATION PROGRAM,200000,N,,,,,,Y,15,535,870267073,15,,,,N,0,,0,,,N,,400000,0,,UPPER COLORADO RIVER BASIN FISH AND WILDLIFE MITIGATION PROGRAM
30873044,20074220194,2019,200742,4,15.535,UPPER COLORADO RIVER BASIN FISH AND WILDLIFE MITIGATION PROGRAM,200000,N,,,,,,Y,15,535,870267073,15,,,,N,0,,0,,,N,,400000,0,,UPPER COLORADO RIVER BASIN FISH AND WILDLIFE MITIGATION PROGRAM
30873045,20074220195,2019,200742,5,15.U02,OLMSTED HYDROELECTRIC POWER PLANT REPLACEMENT PROJECT,3415375,N,,,,,,Y,15,U02,870267073,15,,,,N,0,,0,OLMSTED,,N,,3415375,0,,
30751801,21032120191,2019,210321,1,14.157,SUPPORTIVE HOUSING FOR THE ELDERLY,243758,N,,,,,,Y,14,157,520848408,14,,,,N,0,,0,,,N,,243758,0,,SUPPORTIVE HOUSING FOR THE ELDERLY
30753033,21032120192,2019,210321,2,14.195,SECTION 8 HOUSING ASSISTANCE PAYMENTS PROGRAM,1445939,Y,,,,,,Y,14,195,520848408,14,U,,,N,0,,0,,,N,,1445939,0,,SECTION 8 HOUSING ASSISTANCE PAYMENTS PROGRAM
30753944,21032120193,2019,210321,3,14.191,MULTIFAMILY HOUSING SERVICE COORDINATORS,136697,N,,,,,,Y,14,191,520848408,14,,,,N,0,,0,,,N,,136697,0,,MULTIFAMILY HOUSING SERVICE COORDINATORS
32433576,21415620191,2019,214156,1,14.241,HOUSING OPPORTUNITIES FOR PERSONS WITH AIDS,1100000,Y,,,,,,N,14,241,943237618,14,U,,,Y,0,1100000,0,,,N,,1100000,0,,HOUSING OPPORTUNITIES FOR PERSONS WITH AIDS
32433586,21415620192,2019,214156,2,14.267,CONTINUUM OF CARE PROGRAM,453880,N,,,,,,N,14,267,943237618,14,,,,N,0,,0,,,N,,453880,0,,CONTINUUM OF CARE PROGRAM
30899469,21938820191,2019,219388,1,84.010,"ESEA TITLE I, PART A",360482,N,,,,,,N,84,010,760577257,84,,,,N,0,,0,,,N,,364807,0,,TITLE I GRANTS TO LOCAL EDUCATIONAL AGENCIES
30899478,219388201910,2019,219388,10,84.048,"TITLE I, PART C-CAREER AND TECHNICAL",10138,N,,,,,,N,84,048,760577257,84,,,,N,0,,0,,,N,,10138,0,,CAREER AND TECHNICAL EDUCATION -- BASIC GRANTS TO STATES
30899479,219388201911,2019,219388,11,10.553,SCHOOL BREAKFAST PROGRAM,149152,Y,,,,,,N,10,553,760577257,10,U,,,N,0,,0,,CHILD NUTRITION CLUSTER,N,,149152,524604,,SCHOOL BREAKFAST PROGRAM
30899480,219388201912,2019,219388,12,10.555,NATIONAL SCHOOL LUNCH PROGRAM,375452,Y,,,,,,N,10,555,760577257,10,U,,,N,0,,0,,CHILD NUTRITION CLUSTER,N,,375452,524604,,NATIONAL SCHOOL LUNCH PROGRAM
30899470,21938820192,2019,219388,2,84.010,TITLE I 1003 SCHOOL IMPROVEMENT,4325,N,,,,,,N,84,010,760577257,84,,,,N,0,,0,,,N,,364807,0,,TITLE I GRANTS TO LOCAL EDUCATIONAL AGENCIES
30899471,21938820193,2019,219388,3,84.027,"IDEA-B, FORMULA",164329,N,,,,,,N,84,027,760577257,84,,,,N,0,,0,,SPECIAL EDUCATION CLUSTER (IDEA),N,,164329,170097,,SPECIAL EDUCATION_GRANTS TO STATES
30899472,21938820194,2019,219388,4,84.173,"IDEA-B, PRESCHOOL",5768,N,,,,,,N,84,173,760577257,84,,,,N,0,,0,,SPECIAL EDUCATION CLUSTER (IDEA),N,,5768,170097,,SPECIAL EDUCATION_PRESCHOOL GRANTS
30899473,21938820195,2019,219388,5,84.367,"TITLE II, PART A-SUPPORTING EFFECTIVE INSTRUCTION",39145,N,,,,,,N,84,367,760577257,84,,,,N,0,,0,,,N,,39145,0,,IMPROVING TEACHER QUALITY STATE GRANTS
30899474,21938820196,2019,219388,6,84.369,LEP SUMMER SCHOOL,2503,N,,,,,,N,84,369,760577257,84,,,,N,0,,0,,,N,,2503,0,,GRANTS FOR STATE ASSESSMENTS AND RELATED ACTIVITIES
30899475,21938820197,2019,219388,7,84.365,"TITLE III, PART A-ENGLISH LANGUAGE ACQUISITION",43008,N,,,,,,N,84,365,760577257,84,,,,N,0,,0,,,N,,43008,0,,ENGLISH LANGUAGE ACQUISITION STATE GRANTS
30899476,21938820198,2019,219388,8,84.938,PROJECT SERV HURRICANE RECOVERY,9027,N,,,,,,N,84,938,760577257,84,,,,N,0,,0,,,N,,9027,0,,DISASTER RECOVERY ASSISTANCE FOR EDUCATION
30899477,21938820199,2019,219388,9,84.424,"TITLE IV, PART A-SUBPART 1",26498,N,,,,,,N,84,424,760577257,84,,,,N,0,,0,,,N,,26498,0,,STUDENT SUPPORT AND ACADEMIC ENRICHMENT PROGRAM
32006598,22393020191,2019,223930,1,14.157,SUPPORTIVE HOUSING FOR THE ELDERLY,6695000,Y,,,,,,Y,14,157,912171539,14,U,,,Y,0,6695000,0,,,N,,7091211,0,,SUPPORTIVE HOUSING FOR THE ELDERLY
32006599,22393020192,2019,223930,2,14.157,SUPPORTIVE HOUSING FOR THE ELDERLY,396211,Y,,,,,,Y,14,157,912171539,14,U,,,N,0,,0,,,N,,7091211,0,,SUPPORTIVE HOUSING FOR THE ELDERLY
31728652,23110020191,2019,231100,1,10.766,COMMUNITY FACILITIES LOANS AND GRANTS,6346539,Y,,,,,,Y,10,766,593717146,10,U,,,Y,0,11756582,0,,,N,,6346539,0,,COMMUNITY FACILITIES LOANS AND GRANTS
31728653,23110020192,2019,231100,2,10.555,NATIONAL SCHOOL LUNCH PROGRAM,471548,N,,,,,,N,10,555,593717146,10,,,,N,0,,0,,FOOD DISTRIBUTION CLUSTER,N,,471548,582661,,NATIONAL SCHOOL LUNCH PROGRAM
31728654,23110020193,2019,231100,3,10.559,SUMMER FOOD SERVICE PROGRAM FOR CHILDREN,13980,N,,,,,,N,10,559,593717146,10,,,,N,0,,0,,FOOD DISTRIBUTION CLUSTER,N,,13980,582661,,SUMMER FOOD SERVICE PROGRAM FOR CHILDREN
31728655,23110020194,2019,231100,4,10.553,SCHOOL BREAKFAST PROGRAM,97133,N,,,,,,N,10,553,593717146,10,,,,N,0,,0,,FOOD DISTRIBUTION CLUSTER,N,,97133,582661,,SCHOOL BREAKFAST PROGRAM
31728656,23110020195,2019,231100,5,10.565,COMMODITY SUPPLEMENTAL FOOD PROGRAM,37600,N,,,,,,Y,10,565,593717146,10,,,,N,0,,0,,,N,,37600,0,,COMMODITY SUPPLEMENTAL FOOD PROGRAM
31728659,23110020196,2019,231100,6,84.027,SPECIAL EDUCATION_GRANTS TO STATES,181188,N,,,,,,N,84,027,593717146,84,,,,N,0,,0,,,N,,181188,0,,SPECIAL EDUCATION_GRANTS TO STATES
31728661,23110020197,2019,231100,7,84.367,IMPROVING TEACHER QUALITY STATE GRANTS,35972,N,,,,,,N,84,367,593717146,84,,,,N,0,,0,,,N,,35972,0,,IMPROVING TEACHER QUALITY STATE GRANTS
30743566,24117120191,2019,241171,1,20.507,FEDERAL TRANSIT_FORMULA GRANTS,1363386,Y,,,,,,Y,20,507,454773481,20,Q,,,N,2,,0,,FEDERAL TRANSIT CLUSTER,N,,1363386,1382849,,FEDERAL TRANSIT_FORMULA GRANTS
30745572,24117120192,2019,241171,2,20.526,BUS AND BUS FACILITIES FORMULA PROGRAM,19463,Y,,,,,,Y,20,526,454773481,20,U,,,N,0,,0,,FEDERAL TRANSIT CLUSTER,N,,19463,1382849,,BUS AND BUS FACILITIES FORMULA PROGRAM
31913818,24351020191,2019,243510,1,93.676,UNACCOMPANIED ALIEN CHILDREN PROGRAM,907590,Y,,,,,,Y,93,676,237168334,93,U,,,N,0,,0,,,N,,907590,0,,UNACCOMPANIED ALIEN CHILDREN PROGRAM
31913819,24351020192,2019,243510,2,14.276,YOUTH HOMELESSNESS DEMONSTRATION PROGRAM,81516,N,,,,,,N,14,276,237168334,14,,,,N,0,,81516,,,Y,,81516,0,,YOUTH HOMELESSNESS DEMONSTRATION PROGRAM
31528852,24594520191,2019,245945,1,14.157,SUPPORTIVE HOUSING FOR THE ELDERLY - CAPITAL ADVANCE,972400,Y,,,,,,Y,14,157,391806915,14,U,,,Y,0,972400,0,,,N,,1035217,0,,SUPPORTIVE HOUSING FOR THE ELDERLY
31528856,24594520192,2019,245945,2,14.157,SUPPORTIVE HOUSING FOR THE ELDERLY - PROJECT RENTAL ASSISTANCE CONTRACT,62817,Y,,,,,,Y,14,157,391806915,14,U,,,N,0,,0,,,N,,1035217,0,,SUPPORTIVE HOUSING FOR THE ELDERLY
30693479,3696420191,2019,36964,1,93.556,PROMOTING SAFE AND STABLE FAMILIES,291527,Y,,,,,,N,93,556,251562285,93,U,,,N,0,,0,,,N,,291527,0,,PROMOTING SAFE AND STABLE FAMILIES
30693484,3696420192,2019,36964,2,93.590,COMMUNITY-BASED CHILD ABUSE PREVENTION GRANTS,30599,N,,,,,,N,93,590,251562285,93,,,,N,0,,0,,,N,,30599,0,,COMMUNITY-BASED CHILD ABUSE PREVENTION GRANTS
30693487,3696420193,2019,36964,3,93.600,HEAD START,334053,N,,,,,,N,93,600,251562285,93,,,,N,0,,0,,,N,,334053,0,,HEAD START
30693534,3696420194,2019,36964,4,16.738,EDWARD BYRNE MEMORIAL JUSTICE ASSISTANCE GRANT PROGRAM,130900,N,,,,,,N,16,738,251562285,16,,,,N,0,,0,,,N,,130900,0,,EDWARD BYRNE MEMORIAL JUSTICE ASSISTANCE GRANT PROGRAM
31000977,6165620191,2019,61656,1,84.268,FEDERAL DIRECT STUDENT LOANS,510113,Y,,,,,,Y,84,268,410795255,84,U,,,Y,2,-1,0,,STUDENT FINANCIAL ASSISTANCE,N,,510113,794875,,FEDERAL DIRECT STUDENT LOANS
31000978,6165620192,2019,61656,2,84.063,FEDERAL PELL GRANT PROGRAM,268614,Y,,,,,,Y,84,063,410795255,84,U,,,N,0,,0,,STUDENT FINANCIAL ASSISTANCE,N,,268614,794875,,FEDERAL PELL GRANT PROGRAM
31000979,6165620193,2019,61656,3,84.007,FEDERAL SUPPLEMENTAL EDUCATIONAL OPPORTUNITY GRANTS,9167,Y,,,,,,Y,84,007,410795255,84,U,,,N,0,,0,,STUDENT FINANCIAL ASSISTANCE,N,,9167,794875,,FEDERAL SUPPLEMENTAL EDUCATIONAL OPPORTUNITY GRANTS
31000980,6165620194,2019,61656,4,84.033,FEDERAL WORK-STUDY PROGRAM,6981,Y,,,,,,Y,84,033,410795255,84,U,,,N,0,,0,,STUDENT FINANCIAL ASSISTANCE,N,,6981,794875,,FEDERAL WORK-STUDY PROGRAM
30990013,8954420191,2019,89544,1,93.958,BLOCK GRANTS FOR COMMUNITY MENTAL HEALTH SERVICES,621018,Y,,,,,,N,93,958,591905344,93,U,,,N,0,,0,LS024,,N,,1465360,0,,BLOCK GRANTS FOR COMMUNITY MENTAL HEALTH SERVICES
30992200,89544201910,2019,89544,10,14.267,CONTINUUM OF CARE PROGRAM,47216,N,,,,,,Y,14,267,591905344,14,,,,N,0,,0,FL0573L4H101601,,N,,352361,0,,CONTINUUM OF CARE PROGRAM
30992212,89544201911,2019,89544,11,14.267,CONTINUUM OF CARE PROGRAM,179690,N,,,,,,Y,14,267,591905344,14,,,,N,0,,0,FL0135L4H101710,,N,,352361,0,,CONTINUUM OF CARE PROGRAM
30992259,89544201912,2019,89544,12,10.555,NATIONAL SCHOOL LUNCH PROGRAM,45665,N,,,,,,N,10,555,591905344,10,,,,N,0,,0,Y4039,,N,,62058,0,,NATIONAL SCHOOL LUNCH PROGRAM
30993509,89544201913,2019,89544,13,10.558,CHILD AND ADULT CARE FOOD PROGRAM,2503,N,,,,,,N,10,558,591905344,10,,,,N,0,,0,Y4039,,N,,3409,0,,CHILD AND ADULT CARE FOOD PROGRAM
30993517,89544201914,2019,89544,14,10.555,NATIONAL SCHOOL LUNCH PROGRAM,16393,N,,,,,,N,10,555,591905344,10,,,,N,0,,0,Y4039,,N,,62058,0,,NATIONAL SCHOOL LUNCH PROGRAM
30993966,89544201915,2019,89544,15,10.558,CHILD AND ADULT CARE FOOD PROGRAM,906,N,,,,,,N,10,558,591905344,10,,,,N,0,,0,Y4039,,N,,3409,0,,CHILD AND ADULT CARE FOOD PROGRAM
30990018,8954420192,2019,89544,2,93.150,PROJECTS FOR ASSISTANCE IN TRANSITION FROM HOMELESSNESS (PATH),259934,N,,,,,,N,93,150,591905344,93,,,,N,0,,0,LS024,,N,,259934,0,,PROJECTS FOR ASSISTANCE IN TRANSITION FROM HOMELESSNESS (PATH)
30990022,8954420193,2019,89544,3,93.778,MEDICAL ASSISTANCE PROGRAM,799241,Y,,,,,,N,93,778,591905344,93,U,,,N,0,,0,LS024,,N,,2399570,0,,MEDICAL ASSISTANCE PROGRAM
30990028,8954420194,2019,89544,4,93.958,BLOCK GRANTS FOR COMMUNITY MENTAL HEALTH SERVICES,568019,Y,,,,,,N,93,958,591905344,93,U,,,N,0,,0,QB030,,N,,1465360,0,,BLOCK GRANTS FOR COMMUNITY MENTAL HEALTH SERVICES
30992139,8954420195,2019,89544,5,93.778,MEDICAL ASSISTANCE PROGRAM,1076720,Y,,,,,,N,93,778,591905344,93,U,,,N,0,,0,QB030,,N,,2399570,0,,MEDICAL ASSISTANCE PROGRAM
30992153,8954420196,2019,89544,6,93.958,BLOCK GRANTS FOR COMMUNITY MENTAL HEALTH SERVICES,276323,Y,,,,,,N,93,958,591905344,93,U,,,N,0,,0,MHR21,,N,,1465360,0,,BLOCK GRANTS FOR COMMUNITY MENTAL HEALTH SERVICES
30992166,8954420197,2019,89544,7,93.778,MEDICAL ASSISTANCE PROGRAM,523609,Y,,,,,,N,93,778,591905344,93,U,,,N,0,,0,MHR21,,N,,2399570,0,,MEDICAL ASSISTANCE PROGRAM
30992182,8954420198,2019,89544,8,14.267,CONTINUUM OF CARE PROGRAM,55553,N,,,,,,Y,14,267,591905344,14,,,,N,0,,0,FL0135L4H101811,,N,,352361,0,,CONTINUUM OF CARE PROGRAM
30992194,8954420199,2019,89544,9,14.267,CONTINUUM OF CARE PROGRAM,69902,N,,,,,,Y,14,267,591905344,14,,,,N,0,,0,FL0573L4H101702,,N,,352361,0,,CONTINUUM OF CARE PROGRAM
30822775,9607420191,2019,96074,1,14.157,SUPPORTIVE HOUSING FOR THE ELDERLY,1027934,Y,,,,,,Y,14,157,640679139,14,U,,,Y,0,665783,0,,,N,,1027934,0,,SUPPORTIVE HOUSING FOR THE ELDERLY
30822777,9607420192,2019,96074,2,14.155,MORTGAGE INSURANCE FOR THE PURCHASE OR REFINANCING OF EXISTING MULTIFAMILY HOUSING PROJECTS,2994200,Y,,,,,,Y,14,155,640679139,14,U,,,Y,0,2994200,0,,,N,,2994200,0,,MORTGAGE INSURANCE FOR THE PURCHASE OR REFINANCING OF EXISTING MULTIFAMILY HOUSING PROJECTS
30822778,9607420193,2019,96074,3,14.182,SECTION 8 HOUSING ASSISTANCE PAYMENTS,398097,N,,,,,,Y,14,182,640679139,14,,,,N,0,,0,,,N,,398097,0,,SECTION 8 NEW CONSTRUCTION AND SUBSTANTIAL REHABILITATION
30698533,24695420191,2019,246954,1,84.063,FEDERAL PELL GRANT PROGRAM,124541,N,,,,,,Y,84,063,720439000,84,,,,N,0,,0,,STUDENT FINANCIAL ASSISTANCE,N,,124541,272883,,FEDERAL PELL GRANT PROGRAM
30698539,24695420192,2019,246954,2,84.268,FEDERAL DIRECT STUDENT LOANS,148342,N,,,,,,Y,84,268,720439000,84,,,,Y,0,-1,0,,STUDENT FINANCIAL ASSISTANCE,N,,148342,272883,,FEDERAL DIRECT STUDENT LOANS
30768984,24695420193,2019,246954,3,97.036,DISASTER GRANTS - PUBLIC ASSISTANCE (PRESIDENTIALLY DECLARED DISASTERS),3516683,Y,,,,,,N,97,036,720439000,97,U,,,N,0,,0,,,N,,3516683,0,,DISASTER GRANTS - PUBLIC ASSISTANCE (PRESIDENTIALLY DECLARED DISASTERS)
32165965,24821020191,2019,248210,1,84.027,SPECIAL EDUCATION_GRANTS TO STATES,218584,Y,,,,,,Y,84,027,746002564,84,U,,,N,0,,0,,SPECIAL EDUCATION CLUSTER (IDEA),N,,1180023,1201294,,SPECIAL EDUCATION_GRANTS TO STATES
32165997,248210201910,2019,248210,10,84.365,ENGLISH LANGUAGE ACQUISITION STATE GRANTS,4227,N,,,,,,Y,84,365,746002564,84,,,,N,0,,0,,,N,,4227,0,,ENGLISH LANGUAGE ACQUISITION STATE GRANTS
32165998,248210201911,2019,248210,11,84.367,IMPROVING TEACHER QUALITY STATE GRANTS,81285,N,,,,,,Y,84,367,746002564,84,,,,N,0,,0,,,N,,81285,0,,IMPROVING TEACHER QUALITY STATE GRANTS
32166002,248210201912,2019,248210,12,84.938,RESTART HURRICANE RECOVERY,50948,N,,,,,,Y,84,938,746002564,84,,,,N,0,,0,,,N,,59801,0,,DISASTER RECOVERY ASSISTANCE FOR EDUCATION
32166003,248210201913,2019,248210,13,84.938,RESTART HURRICANE RECOVERY,8853,N,,,,,,Y,84,938,746002564,84,,,,N,0,,0,,,N,,59801,0,,DISASTER RECOVERY ASSISTANCE FOR EDUCATION
32166009,248210201917,2019,248210,17,10.553,SCHOOL BREAKFAST PROGRAM,237891,N,,,,,,Y,10,553,746002564,10,,,,N,0,,0,,CHILD NUTRITION CLUSTER,N,,237891,1179098,,SCHOOL BREAKFAST PROGRAM
32166005,248210201914,2019,248210,14,84.369,GRANTS FOR STATE ASSESSMENTS AND RELATED ACTIVITIES,2671,N,,,,,,Y,84,369,746002564,84,,,,N,0,,0,,,N,,3923,0,,GRANTS FOR STATE ASSESSMENTS AND RELATED ACTIVITIES
32166006,248210201915,2019,248210,15,84.369,GRANTS FOR STATE ASSESSMENTS AND RELATED ACTIVITIES,1252,N,,,,,,Y,84,369,746002564,84,,,,N,0,,0,,,N,,3923,0,,GRANTS FOR STATE ASSESSMENTS AND RELATED ACTIVITIES
32166007,248210201916,2019,248210,16,10.555,NATIONAL SCHOOL LUNCH PROGRAM,855629,N,,,,,,Y,10,555,746002564,10,,,,N,0,,0,,CHILD NUTRITION CLUSTER,N,,941207,1179098,,NATIONAL SCHOOL LUNCH PROGRAM
32166011,248210201918,2019,248210,18,10.555,NATIONAL SCHOOL LUNCH PROGRAM,85578,N,,,,,,Y,10,555,746002564,10,,,,N,0,,0,,CHILD NUTRITION CLUSTER,N,,941207,1179098,,NATIONAL SCHOOL LUNCH PROGRAM
32166013,248210201919,2019,248210,19,97.036,DISASTER GRANTS - PUBLIC ASSISTANCE (PRESIDENTIALLY DECLARED DISASTERS),386984,N,,,,,,Y,97,036,746002564,97,,,,N,0,,0,,,N,,386984,0,,DISASTER GRANTS - PUBLIC ASSISTANCE (PRESIDENTIALLY DECLARED DISASTERS)
32165966,24821020192,2019,248210,2,84.027,SPECIAL EDUCATION_GRANTS TO STATES,75339,Y,,,,,,Y,84,027,746002564,84,U,,,N,0,,0,,SPECIAL EDUCATION CLUSTER (IDEA),N,,1180023,1201294,,SPECIAL EDUCATION_GRANTS TO STATES
32165968,24821020193,2019,248210,3,84.027,SPECIAL EDUCATION_GRANTS TO STATES,886100,Y,,,,,,Y,84,027,746002564,84,U,,,N,0,,0,,SPECIAL EDUCATION CLUSTER (IDEA),N,,1180023,1201294,,SPECIAL EDUCATION_GRANTS TO STATES
32165969,24821020194,2019,248210,4,84.173,SPECIAL EDUCATION_PRESCHOOL GRANTS,1981,Y,,,,,,Y,84,173,746002564,84,U,,,N,0,,0,,SPECIAL EDUCATION CLUSTER (IDEA),N,,21271,1201294,,SPECIAL EDUCATION_PRESCHOOL GRANTS
32165971,24821020195,2019,248210,5,84.173,SPECIAL EDUCATION_PRESCHOOL GRANTS,19290,Y,,,,,,Y,84,173,746002564,84,U,,,N,0,,0,,SPECIAL EDUCATION CLUSTER (IDEA),N,,21271,1201294,,SPECIAL EDUCATION_PRESCHOOL GRANTS
32165972,24821020196,2019,248210,6,84.010,TITLE I GRANTS TO LOCAL EDUCATIONAL AGENCIES,46089,N,,,,,,Y,84,010,746002564,84,,,,N,0,,0,,,N,,493473,0,,TITLE I GRANTS TO LOCAL EDUCATIONAL AGENCIES
32165985,24821020197,2019,248210,7,84.010,TITLE I GRANTS TO LOCAL EDUCATIONAL AGENCIES,447384,N,,,,,,Y,84,010,746002564,84,,,,N,0,,0,,,N,,493473,0,,TITLE I GRANTS TO LOCAL EDUCATIONAL AGENCIES
32165989,24821020198,2019,248210,8,84.048,CAREER AND TECHNICAL EDUCATION -- BASIC GRANTS TO STATES,19620,N,,,,,,Y,84,048,746002564,84,,,,N,0,,0,,,N,,19620,0,,CAREER AND TECHNICAL EDUCATION -- BASIC GRANTS TO STATES
32165995,24821020199,2019,248210,9,84.358,RURAL EDUCATION,41963,N,,,,,,Y,84,358,746002564,84,,,,N,0,,0,,,N,,41963,0,,RURAL EDUCATION
31670267,24926020191,2019,249260,1,10.553,SCHOOL BREAKFAST PROGRAM,429524,N,,,,,,N,10,553,586000269,10,,,,N,0,,0,,CHILD NUTRITION CLUSTER,N,,429524,1762161,,SCHOOL BREAKFAST PROGRAM
31670284,249260201910,2019,249260,10,84.371,STRIVING READERS,303350,N,,,,,,N,84,371,586000269,84,,,,N,0,,0,,,N,,303350,0,,STRIVING READERS
31670286,249260201911,2019,249260,11,84.424,STUDENT SUPPORT AND ACADEMIC ENRICHMENT PROGRAM,1571,N,,,,,,N,84,424,586000269,84,,,,N,0,,0,,,N,,86694,0,,STUDENT SUPPORT AND ACADEMIC ENRICHMENT PROGRAM
31670287,249260201912,2019,249260,12,84.424,STUDENT SUPPORT AND ACADEMIC ENRICHMENT PROGRAM,85123,N,,,,,,N,84,424,586000269,84,,,,N,0,,0,,,N,,86694,0,,STUDENT SUPPORT AND ACADEMIC ENRICHMENT PROGRAM
31670290,249260201913,2019,249260,13,84.367,IMPROVING TEACHER QUALITY STATE GRANTS,6357,N,,,,,,N,84,367,586000269,84,,,,N,0,,0,,,N,,124425,0,,IMPROVING TEACHER QUALITY STATE GRANTS
31670292,249260201914,2019,249260,14,84.367,IMPROVING TEACHER QUALITY STATE GRANTS,118068,N,,,,,,N,84,367,586000269,84,,,,N,0,,0,,,N,,124425,0,,IMPROVING TEACHER QUALITY STATE GRANTS
31670293,249260201915,2019,249260,15,84.010,TITLE I GRANTS TO LOCAL EDUCATIONAL AGENCIES,101451,Y,,,,,,N,84,010,586000269,84,U,,,N,0,,0,,,N,,1305316,0,,TITLE I GRANTS TO LOCAL EDUCATIONAL AGENCIES
